sentence_id	sentence	locale	reason
1768b2002f653f981a54d76fef68d182cde24e700676afbf2ec8ab210d5e3578	The park is situated along the Red Deer River and features badlands topography.	en	Soud stuck 
177a5116974cbe8a34385c38e762a716cd58377edb46ae55d249f1e9e5b7d48e	He was the cousin of botanists John Bartram and William Bartram.	en	offensive-language
177a5116974cbe8a34385c38e762a716cd58377edb46ae55d249f1e9e5b7d48e	He was the cousin of botanists John Bartram and William Bartram.	en	grammar-or-spelling
177a5116974cbe8a34385c38e762a716cd58377edb46ae55d249f1e9e5b7d48e	He was the cousin of botanists John Bartram and William Bartram.	en	different-language
17a651ca071dd11609007423412046747cf9e72485e412ce34bb9ce98057f4c8	Meat is also popular and Nigerian suya-a barbecue-like roasted meat-is a well-known delicacy.	en	difficult-pronounce
17a7b99c79ae32faede58fbff2609a0d86083b1a5bd43b6f2c19cd0298c698a4	Artists-in-residence at the house have included Vanley Burke and Pauline Bailey.	en	grammar-or-spelling
17b83a6f22003700c2dc6b443c6cf580c3b3e0d61ba724c5b51d7ea2a2aa924f	The first four are outputs from the controller, while carries input from the codec.	en	grammar-or-spelling
178641e0dac0344007be2eaacc6a1b817ccc6558489d2b22f9c35cea4e986bd9	Is Reinventing Axl Rose was recorded in four sessions.	en	grammar-or-spelling
17b318cb811c466bf0f3d313ca0e134d01c6b4843702baa90ffa0f91e3e70788	Several specimens are known and the largest was a little over long.	en	grammar-or-spelling
17c465a15ce69a10a241599bfc7509c1d8d82aafaa2162494c0cc0d59296b78a	Ryazan constantly working several public oversight organizations.	en	grammar-or-spelling
17c59072306f7c281cb247cd1b04e9bea7830eb43d8b5f211eabb3fa11a792f8	The fim also stars Jon Finch, Richard Chamberlain, Laurence Olivier and Ralph Richardson.	en	grammar-or-spelling
17adfff4a11705405177890acc566c1cf4e28035aab417fd0bae2a71bc35e6d9	Henry married firstly Cecily; they had least at two sons, Henry and Hugh.	en	grammar-or-spelling
17ca4cea2f05ed6bf575647863a35d44d24b5bf88560e4d6343fd270a6b42d49	Bow Wow lives one floor above Ciara and they are infatuated with each other.	en	grammar-or-spelling
17c2e10a105b837eeeeea2385a441266669cf3f57310367fe153f82a0539297c	It aimed to identify and solve problems in the world, from a younger perspective.	en	offensive-language
17c2e10a105b837eeeeea2385a441266669cf3f57310367fe153f82a0539297c	It aimed to identify and solve problems in the world, from a younger perspective.	en	grammar-or-spelling
17c2e10a105b837eeeeea2385a441266669cf3f57310367fe153f82a0539297c	It aimed to identify and solve problems in the world, from a younger perspective.	en	different-language
17c2e10a105b837eeeeea2385a441266669cf3f57310367fe153f82a0539297c	It aimed to identify and solve problems in the world, from a younger perspective.	en	difficult-pronounce
17c9929567c58e39af80d4c37081e531479b6e4089030a6494a5dbecfc72efb5	Defeating a Robot Master adds their signature powers to his arsenal after each's defeat.	en	offensive-language
17c9929567c58e39af80d4c37081e531479b6e4089030a6494a5dbecfc72efb5	Defeating a Robot Master adds their signature powers to his arsenal after each's defeat.	en	grammar-or-spelling
17c9929567c58e39af80d4c37081e531479b6e4089030a6494a5dbecfc72efb5	Defeating a Robot Master adds their signature powers to his arsenal after each's defeat.	en	different-language
17c9929567c58e39af80d4c37081e531479b6e4089030a6494a5dbecfc72efb5	Defeating a Robot Master adds their signature powers to his arsenal after each's defeat.	en	difficult-pronounce
17c9929567c58e39af80d4c37081e531479b6e4089030a6494a5dbecfc72efb5	Defeating a Robot Master adds their signature powers to his arsenal after each's defeat.	en	wow
17d878d24ed568203625a47b6b6045de2b3476674fd6862a657e0360eeb179c5	Rainfall in is fairly evenly distributed throughout the year.	en	grammar-or-spelling
17ab6c5693b3ff7dffe6e43c067fdf08b3601c8f1ab8874e4cb22cfdb608b9ad	A project titled "Predictive texting in mobile phones" with a funding grant of Rs.	en	grammar-or-spelling
17ce48edae4b4c8ff33e032c0194cdb621668572f25e07e5e80fd9ac530887b9	B. Hill's career as Hill's father had played in his.	en	grammar-or-spelling
177ba892b3c64065e0dad345dd0fc7a33a2fdf49571eae4732bce5becf1175a3	This accompanyes the modell of a Stone I have lately seene; itt weighs Mang.	en	grammar-or-spelling
17fe1009c7bd2bcd41ec323780a5ce3a7f65fe04facacca8b11b4ef369ec9428	The term "ronggeng" also applied for this female dancers.	en	grammar-or-spelling
17fe1009c7bd2bcd41ec323780a5ce3a7f65fe04facacca8b11b4ef369ec9428	The term "ronggeng" also applied for this female dancers.	en	grammar-or-spelling
17f8c3ff5253d08daa10e965f30d1ad8d3ad0b5e10d46d68ec4431553a480585	The key col may also be close or far from the subject peak.	en	difficult-pronounce
181656d41ef7881b49d1ea308c1acc3b0e379ed43e62d1fd0c05f54a5f433a08	Fletcher was born in Sault Ste.	en	grammar-or-spelling
18190884135accc6ff8940f75e2722d53d7c2c35c7fb6223060fd900dd3eb9af	It serves the district of Herttoniemi in East Helsinki.	en	difficult-pronounce
17d10f5068e7065aa305d2470ff75c0b28d29ec8e56dfee1fecc753745ac9901	When Kashima lets his guard fall, Namazu thrashes about, causing violent earthquakes.	en	difficult-pronounce
181995666587f8c9da2d935a05e2cf72fc6aa74f70d4e93933406af20dba79d9	The current World Tour champion is Pierre-Louis Costes from France.	en	difficult-pronounce
17ee7d70d1cdacfa97c389038c09e12be6e43b65c8fde8726fad98b257a80e8c	It is situated in the regional units Corinthia and Argolis, in the Peloponnese peninsula.	en	difficult-pronounce
181486c31303d4b71b045838f8f520aa7ced371193ae29d9458210881387b2a5	The lower part of the town, along the Vesdre, is called Dolhain.	en	difficult-pronounce
1801ccd8184b0c22729f4b1e67e2693116b1bbe22581d2d63d3e43b50d7c7043	The horse is very collected and moves with great impulsion.	en	grammar-or-spelling
181c9344752c0d969562c3766a1bec56c91ba7c5216900ab05faf155702f417c	Let be a continuous unitary representation of into a Hilbert space "V".	en	grammar-or-spelling
181c9344752c0d969562c3766a1bec56c91ba7c5216900ab05faf155702f417c	Let be a continuous unitary representation of into a Hilbert space "V".	en	grammar-or-spelling
18131b62da0c8eaf4d1fc75989135c98ed9cdeae3c47289973df0611525a1c90	Sweet and the contained only six sections.	en	grammar-or-spelling
18317c0d0c68323ff16e3571669394dfa69476243d0af25455724e21196c0c3b	This usage is called in Japanese, since "furigana implies the use of kana".	en	grammar-or-spelling
1839a253955dfdd62c811fd902cbcc43a397487e000eaea0ad5d6fd35d442aa1	Collie recorded an initial elevation of using a mercurial barometer.	en	grammar-or-spelling
1839a253955dfdd62c811fd902cbcc43a397487e000eaea0ad5d6fd35d442aa1	Collie recorded an initial elevation of using a mercurial barometer.	en	grammar-or-spelling
183f698eb21b616ca7aed5ef6395672406550b79197c7ae305aed8b72ccca8c2	This area is to be developed for Gautam Budha visits and related relics.	en	grammar-or-spelling
184e419f461ab17ffcf544438dfb94b049d35bc4391c1607ad9085e8962b576d	There are six primary schools on Futuna.	en	difficult-pronounce
1867025018c65dcc6d46ec4172d136782e30d04b6eafc116aa771dacec1b0d67	After Tadatsugu's death, the Sakai clan continued to prosper.	en	difficult-pronounce
18643efa86746916d07c22e565a318912dbc7a75cbcbad855d322862f3272579	How the devil is he so like?	en	grammar-or-spelling
181ec6b2c6d310d32efc4dc80fab6b43792dd9b47ed969bd257bec6dfaf8b57a	It has an epicalyx of bracteoles.	en	difficult-pronounce
186d7f38197f667d654fbcd5d24a14f5951b1675358b2e22465605fc04c3f2b7	The two singles before "This Is My Song", "Who Am I?	en	grammar-or-spelling
18677a512d88f3ec55e2402e1d60303a962b0625ef3a68d57698fe4e48d51b9d	The project experienced problems as the Baroque facade was incorporated slowly.	en	grammar-or-spelling
1878a970b3c450639e10e5981ec3b8320d03f09dbcfa967816718b4a4232bcfb	However, the protection of human rights has several significant limitations.	en	grammar-or-spelling
1878a970b3c450639e10e5981ec3b8320d03f09dbcfa967816718b4a4232bcfb	However, the protection of human rights has several significant limitations.	en	WILLIE IS BEING BAD IN CLASS
18b69aafa41ba7f453765b9ff120d9214d2018e1f18080473a30eabe940f44f9	Whole trilogy is released in quick succession.	en	grammar-or-spelling
18db76a1adbc051bb1eda40c8d4adb2026f44d252969d715ad36f896c58c9649	In the middle of the period, both clans declined.	en	grammar-or-spelling
18db1897044bf6087bafde26fb0a818a6a4714b4673937281a99a4c53f3b2c46	Steptoe-worked the rounds.	en	grammar-or-spelling
18d88ab56cb16d1278cad6e11e162e5529c3b826698256c165b7fbac3933efd5	Pearson won the inaugural event, which was shortened from to because of rain.	en	grammar-or-spelling
18d88ab56cb16d1278cad6e11e162e5529c3b826698256c165b7fbac3933efd5	Pearson won the inaugural event, which was shortened from to because of rain.	en	grammar-or-spelling
1930a5f37b83e4fc936b5d093e38d7f6f991e8c64a15ff1a405cd25cdac6f141	Home of the a good girls athletic program.	en	grammar-or-spelling
1957e71e5e60f7b06e9a74a8062f80081a7ce79a19f24d06757b7642b4c108bd	Several pulse patterns can be of clinically significance.	en	grammar-or-spelling
1956adc83e1900926744f7569e57c3ed5bdb2527340e2c6d99045c5cf73fcf9c	Parallax measurements put it at a distance of roughly from Earth.	en	grammar-or-spelling
1939ebd0098e6fb23cb5f5aecca0242def0e912b78c749b34d1809cf2e5c6052	Thanks to Benkovski's work, the insurrectional preparations developed best in this district.	en	difficult-pronounce
196962e6d071b3455cb27fb4dd8923748f174265926f07d7806d971068af9f41	Average monthly precipitation ranges from about in June.	en	grammar-or-spelling
1975cb45ba0b73dca27daf1c212cfa173fc33a62c0eb795591565a342cd58536	Sports and News" and "Dramatic Game".	en	grammar-or-spelling
199619f545105e920a8e733419fa510e8ca37758be9e0a4bfb4a071bff5ba69a	Various air taxi companies are based at the airport.	en	difficult-pronounce
19aeb69e7660866cb0a1c6180755fd8c7ff9aa7d7365e32665a9e9ec3f455fca	Other farm bureaus on a county level formed across the country.	en	offensive-language
19aeb69e7660866cb0a1c6180755fd8c7ff9aa7d7365e32665a9e9ec3f455fca	Other farm bureaus on a county level formed across the country.	en	grammar-or-spelling
19aeb69e7660866cb0a1c6180755fd8c7ff9aa7d7365e32665a9e9ec3f455fca	Other farm bureaus on a county level formed across the country.	en	different-language
19aeb69e7660866cb0a1c6180755fd8c7ff9aa7d7365e32665a9e9ec3f455fca	Other farm bureaus on a county level formed across the country.	en	difficult-pronounce
19aeb69e7660866cb0a1c6180755fd8c7ff9aa7d7365e32665a9e9ec3f455fca	Other farm bureaus on a county level formed across the country.	en	Snak
19ee370c2462a081d30ffde55ebcb95ddf89ed25e6afb1441ef11a65720b7544	In Barrancos the Barranquenho dialect is spoken.	en	different-language
19ee370c2462a081d30ffde55ebcb95ddf89ed25e6afb1441ef11a65720b7544	In Barrancos the Barranquenho dialect is spoken.	en	difficult-pronounce
1a0ea82c0684259ee2e98b485ef09dd0e7467771b26707841c3fce62291859eb	And the Dark Gods laffed...	en	grammar-or-spelling
1a86ddde62ba93d15e76f8be954f39016a3f87d35617b512e9560002afd58e82	His game show appearances include reaching the semi-finals of the Jeopardy!	en	grammar-or-spelling
1ae19e0b6c726473741a4e3b60e6173dfe22a89a75c4285c203f2c3b49b91189	With these schools they creates the Easton Valley Community School District.	en	grammar-or-spelling
1aee66b20efa695930ddbde115556f413cc6f2f05041605d68817d45903c1661	The code name for the project was Pantheon Airways.	en	grammar-or-spelling
1b349316b35dda0dc1f2bd0e2dd30d8818d8d3abefbaf1f084720d635fc1213f	Saint Peters church is Church of England and the only church in Elwick.	en	Mozilla says "No microphone found" but there is a microphone and it is enabled. I checked in preferences->Privacy and the mic is enabled.
1b59fa4ad7ce8cb9e36b9e46ec44348f13f55ec98deafd2b449b5811db62cab0	Other contributiors to the album included Nihal Nelson, Mariazelle Goonetilleke and Freddie Silva.	en	grammar-or-spelling
1b7505b562ab05431d6a853c3dcb4c3db5249717997a4053e30384ce81dcacd3	Instead Konchesky joined Tottenham on loan.	en	difficult-pronounce
1bd4badb053d45abf33f269f460ae56166560ed7d42e52465aa4c8b35e74f9bb	He notes that for the instances of ll.	en	difficult-pronounce
1bd6db0333024b8f16a0617cd4224d15f2e4a2de8c58c450a3882e3a0f7b3aca	After the executions, the Texians' bodies were piled and burned.	en	grammar-or-spelling
1be4bca9568fb4de34f47a4c1871cc542155735cd6bf050b66ccbf387b8050a7	Like many other blennies, clinids possess whisker-like structures on their heads called cirri.	en	difficult-pronounce
1c0a0d780695014f040a66e6b6c832cb2e02fbe99ab7bd23880d0247df141755	Stosur recovered to play in the Fed Cup World Group Play-offs against Switzerland.	en	"you must allow microphone access"
what in the world does that mean?!
1c4f4dc96e291da0110d43665de819c48714b7540a5db76e7783e1d4969d1798	The egg are hard shelled but translucent at the time of egg-laying.	en	grammar-or-spelling
1c40a9785dbc6ca7f2b41b74462172659f7b170cf35bea4896b7a4bb6d2fa04f	However, Ilunga soon suffered an thigh injury during a match against Montpellier.	en	grammar-or-spelling
1d069141dee5d4b873adc950e658c66fb7ae4694f9dae1d270abb4fc2df7f182	In villagers of Al-Nahr lived principally of agriculture and animal husbandry.	en	grammar-or-spelling
1cf5054f1a9b521e29c9b549bf2c65af26cc654b23d6093f3d731ecf161349d3	With money running out, however, Lazio's results slowly worsened in the years.	en	grammar-or-spelling
1d4e568d0c12d542034baddc0b3cdb5202d6509426ed0963a20ff1b2b18b3d8c	The video features a cameo appearance by Ron Jeremy.	en	Was not sure my computer mike was working, so tried headphones. Icon disappeared from screen and page stopped working. Going to reload and try again 
1d85e5f4ea04bc64c0bb648da3ff15128097c1abb0c4cca6a279007a2c85aa11	It has a catchment area of about in Orissa alone.	en	grammar-or-spelling
1da92a22c2945eabb34c987bbbe23efa570450e8c1f3a0bcdf1a91d71453229e	In the "takhallos" poets usually address themselves by their pen-name.	en	grammar-or-spelling
1daf1f56274a7a3571f716ce99a4f20d3eced831d45e7da8a26c0876e2bb5406	Afterwards, the farm closed and program was taken over by the University of Toronto.	en	grammar-or-spelling
1dd6e402557248733c357b0b24025e3962e4c3b5552184db6c39631d6be36779	The northern terminus is in Cassville and the southern terminus is in Seligman.	en	offensive-language
1de4fa2faad24c273b3a91d487573bc8902758206a2797bd39307cde27225c7a	Light cavalry on smaller indigenous ponies was armed with throwing spears or bows.	en	grammar-or-spelling
1df51789f643d6dd74e7c5a4c09ddb8c0f5de656a2725ca6e02bb56db605104c	Each member of the Hurricanegers are students of Hayate Way's Ninja Academy.	en	difficult-pronounce
1dee5d9c3e96a9b63e954811a103c18c40c9ed56795821d2e0d9b2e00b47aefb	For H Res.	en	grammar-or-spelling
1dee5d9c3e96a9b63e954811a103c18c40c9ed56795821d2e0d9b2e00b47aefb	For H Res.	en	difficult-pronounce
1e2a86488612d709151b6e3b1b99ce67170056fcb38ad62c2f615618350bbd8f	He was a supporter of Monotheletism, a christological doctrine propounded by the Emperor Heraclius.	en	difficult-pronounce
1e159ad76bf0657a34ecba5719b8ad0886ab64f7cfa3a9c3d34eb268ead930f8	He praises peasants' preservation of history through oral tradition, and Egyptians' piety.	en	This is a sentence that I already recorded earlier.
1e221154ad20dc91f5e112471105123e574fc49ba6b55dda45ae0e153b58c2a3	Jake and Nog become the first students to enroll in Keiko O'Brien's school.	en	different-language
1eee5a4f6ebea514931d480a6d07eac30ca523bd89c514c55b25545233f7401c	They range from black to brown to pale brown.	en	You say I must allow microphone access but don't explain how
1fa61c5e0de2e0add5e0abf1f5b25d490bbcf50c2eb780891e4e2e346255c65f	The cooking and extrusion technology tests have already shown successful results in several countries.	en	It's not working for me. I tried recording the sentence and the submit button remained unlit and unuseable.
1ff360abfa28b59c8f40d27729bf2ade1278caa9d3f9baddab00b58a312d4798	The volunteers in these units, after training can provide psychological, social and spiritual support.	en	hate it
2089a17fb87dbb72cb82f6129531d4ee94c16d2b2d58e1b076c60e57a3046b16	Saundersfoot lies in the Pembrokeshire Coast National Park and on the Pembrokeshire Coast Path.	en	difficult-pronounce
2089a17fb87dbb72cb82f6129531d4ee94c16d2b2d58e1b076c60e57a3046b16	Saundersfoot lies in the Pembrokeshire Coast National Park and on the Pembrokeshire Coast Path.	en	i refuse to SHOUT to be heard
20c012ae811cfc859685ed0fe81f0cfa00e253f23ca47c930a41f9dd1feaef1b	The coiner of it certainly had no appreciation for terse and concise law English.	en	offensive-language
2148240ffc3e675d066b20b72a475d4e4c97e01fba7e195b77d90a3e5c355085	Belmond maintains several well-kept city parks.	en	grammar-or-spelling
215a36e655ae1d1d8c242bbd3026bc012b699b4e71bc0ce14a88daedbab45a7d	The section adds "terrorist conspiracies and activities" to "criminal activities.	en	grammar-or-spelling
21a1965fab5f9545e484df6c9d1939a875ec50ecc0631c30839399afedba553c	It is not considered an historic structure.	en	grammar-or-spelling
21a0febd5fde465e19eacb621a6257708b768123a187d0dd22f98102c51a5768	Greenwald is a name partially derived from German, "wald" meaning "forest".	en	grammar-or-spelling
